file,verdict,score,confidence,hires_verdict,evidence_families,engine_version,engine_sha
b039.wav,AUTHENTIC,25,✅ Authentic file,NOT_HIRES,mdct|stereo,1.13.6,55c4aeb848f89eeda008e18fd627b1a012c0aec5
b040.wav,AUTHENTIC,0,✅ Authentic file,NOT_HIRES,stereo|temporal,1.13.6,55c4aeb848f89eeda008e18fd627b1a012c0aec5
b041.wav,AUTHENTIC,0,✅ Authentic file,NOT_HIRES,,1.13.6,55c4aeb848f89eeda008e18fd627b1a012c0aec5
b042.wav,AUTHENTIC,0,✅ Authentic file,NOT_HIRES,stereo|temporal,1.13.6,55c4aeb848f89eeda008e18fd627b1a012c0aec5
b043.wav,AUTHENTIC,0,✅ Authentic file,NOT_HIRES,,1.13.6,55c4aeb848f89eeda008e18fd627b1a012c0aec5
b044.wav,WARNING,50,"⚡ Anomalies detected, may be legitimate",NOT_HIRES,spectral|stereo,1.13.6,55c4aeb848f89eeda008e18fd627b1a012c0aec5
b045.wav,AUTHENTIC,0,✅ Authentic file,NOT_HIRES,,1.13.6,55c4aeb848f89eeda008e18fd627b1a012c0aec5
b046.wav,FAKE_CERTAIN,85,❌ Transcoding confirmed — corroborated by independent evidence,NOT_HIRES,cnn|spectral|stereo,1.13.6,55c4aeb848f89eeda008e18fd627b1a012c0aec5
b047.wav,WARNING,31,"⚡ Anomalies detected, may be legitimate",NOT_HIRES,cnn|stereo,1.13.6,55c4aeb848f89eeda008e18fd627b1a012c0aec5
b048.wav,FAKE_CERTAIN,85,❌ Transcoding confirmed — corroborated by independent evidence,NOT_HIRES,cnn|mdct,1.13.6,55c4aeb848f89eeda008e18fd627b1a012c0aec5
b049.wav,AUTHENTIC,0,✅ Authentic file,NOT_HIRES,,1.13.6,55c4aeb848f89eeda008e18fd627b1a012c0aec5
b050.wav,WARNING,31,"⚡ Anomalies detected, may be legitimate",NOT_HIRES,cnn|stereo|temporal,1.13.6,55c4aeb848f89eeda008e18fd627b1a012c0aec5
b051.wav,WARNING,31,"⚡ Anomalies detected, may be legitimate",NOT_HIRES,cnn|stereo,1.13.6,55c4aeb848f89eeda008e18fd627b1a012c0aec5
b052.wav,WARNING,31,"⚡ Anomalies detected, may be legitimate",NOT_HIRES,cnn,1.13.6,55c4aeb848f89eeda008e18fd627b1a012c0aec5
b053.wav,WARNING,31,"⚡ Anomalies detected, may be legitimate",NOT_HIRES,cnn|stereo,1.13.6,55c4aeb848f89eeda008e18fd627b1a012c0aec5
b054.wav,AUTHENTIC,0,✅ Authentic file,NOT_HIRES,,1.13.6,55c4aeb848f89eeda008e18fd627b1a012c0aec5
b055.wav,SUSPICIOUS,66,"⚠️  Probable transcoding, manual check recommended",NOT_HIRES,mdct,1.13.6,55c4aeb848f89eeda008e18fd627b1a012c0aec5
b056.wav,AUTHENTIC,0,✅ Authentic file,NOT_HIRES,temporal,1.13.6,55c4aeb848f89eeda008e18fd627b1a012c0aec5
b057.wav,AUTHENTIC,0,✅ Authentic file,NOT_HIRES,stereo|temporal,1.13.6,55c4aeb848f89eeda008e18fd627b1a012c0aec5
b058.wav,FAKE_CERTAIN,80,❌ Transcoding confirmed — corroborated by independent evidence,NOT_HIRES,cnn|spectral|stereo|temporal,1.13.6,55c4aeb848f89eeda008e18fd627b1a012c0aec5
b059.wav,WARNING,31,"⚡ Anomalies detected, may be legitimate",NOT_HIRES,cnn|stereo,1.13.6,55c4aeb848f89eeda008e18fd627b1a012c0aec5
b060.wav,AUTHENTIC,0,✅ Authentic file,NOT_HIRES,temporal,1.13.6,55c4aeb848f89eeda008e18fd627b1a012c0aec5
b061.wav,FAKE_CERTAIN,80,❌ Transcoding confirmed — corroborated by independent evidence,NOT_HIRES,cnn|spectral|stereo,1.13.6,55c4aeb848f89eeda008e18fd627b1a012c0aec5
b062.wav,FAKE_CERTAIN,80,❌ Transcoding confirmed — corroborated by independent evidence,NOT_HIRES,cnn|spectral|stereo|temporal,1.13.6,55c4aeb848f89eeda008e18fd627b1a012c0aec5
b063.wav,AUTHENTIC,0,✅ Authentic file,NOT_HIRES,stereo,1.13.6,55c4aeb848f89eeda008e18fd627b1a012c0aec5
b064.wav,AUTHENTIC,0,✅ Authentic file,NOT_HIRES,,1.13.6,55c4aeb848f89eeda008e18fd627b1a012c0aec5
b065.wav,FAKE_CERTAIN,85,❌ Transcoding confirmed — corroborated by independent evidence,NOT_HIRES,cnn|mdct,1.13.6,55c4aeb848f89eeda008e18fd627b1a012c0aec5
b066.wav,WARNING,31,"⚡ Anomalies detected, may be legitimate",NOT_HIRES,cnn,1.13.6,55c4aeb848f89eeda008e18fd627b1a012c0aec5
b067.wav,WARNING,31,"⚡ Anomalies detected, may be legitimate",NOT_HIRES,cnn|stereo,1.13.6,55c4aeb848f89eeda008e18fd627b1a012c0aec5
b068.wav,AUTHENTIC,0,✅ Authentic file,NOT_HIRES,,1.13.6,55c4aeb848f89eeda008e18fd627b1a012c0aec5
b069.wav,AUTHENTIC,0,✅ Authentic file,NOT_HIRES,,1.13.6,55c4aeb848f89eeda008e18fd627b1a012c0aec5
b070.wav,AUTHENTIC,0,✅ Authentic file,NOT_HIRES,stereo,1.13.6,55c4aeb848f89eeda008e18fd627b1a012c0aec5
b071.wav,FAKE_CERTAIN,80,❌ Transcoding confirmed — corroborated by independent evidence,NOT_HIRES,cnn|spectral|stereo|temporal,1.13.6,55c4aeb848f89eeda008e18fd627b1a012c0aec5
b072.wav,FAKE_CERTAIN,80,❌ Transcoding confirmed — corroborated by independent evidence,NOT_HIRES,cnn|spectral|stereo,1.13.6,55c4aeb848f89eeda008e18fd627b1a012c0aec5
b073.wav,AUTHENTIC,0,✅ Authentic file,NOT_HIRES,,1.13.6,55c4aeb848f89eeda008e18fd627b1a012c0aec5
b074.wav,AUTHENTIC,0,✅ Authentic file,NOT_HIRES,,1.13.6,55c4aeb848f89eeda008e18fd627b1a012c0aec5
b075.wav,AUTHENTIC,0,✅ Authentic file,NOT_HIRES,stereo,1.13.6,55c4aeb848f89eeda008e18fd627b1a012c0aec5
b076.wav,AUTHENTIC,0,✅ Authentic file,NOT_HIRES,,1.13.6,55c4aeb848f89eeda008e18fd627b1a012c0aec5
b077.wav,FAKE_CERTAIN,85,❌ Transcoding confirmed — corroborated by independent evidence,NOT_HIRES,cnn|mdct|stereo,1.13.6,55c4aeb848f89eeda008e18fd627b1a012c0aec5
b078.wav,AUTHENTIC,0,✅ Authentic file,NOT_HIRES,stereo|temporal,1.13.6,55c4aeb848f89eeda008e18fd627b1a012c0aec5
b079.wav,FAKE_CERTAIN,80,❌ Transcoding confirmed — corroborated by independent evidence,NOT_HIRES,cnn|spectral|stereo|temporal,1.13.6,55c4aeb848f89eeda008e18fd627b1a012c0aec5
b080.wav,FAKE_CERTAIN,80,❌ Transcoding confirmed — corroborated by independent evidence,NOT_HIRES,cnn|spectral|stereo|temporal,1.13.6,55c4aeb848f89eeda008e18fd627b1a012c0aec5
b081.wav,AUTHENTIC,0,✅ Authentic file,NOT_HIRES,stereo|temporal,1.13.6,55c4aeb848f89eeda008e18fd627b1a012c0aec5
b082.wav,AUTHENTIC,12,✅ Authentic file,NOT_HIRES,stereo|temporal,1.13.6,55c4aeb848f89eeda008e18fd627b1a012c0aec5
b083.wav,FAKE_CERTAIN,80,❌ Transcoding confirmed — corroborated by independent evidence,NOT_HIRES,cnn|spectral|stereo,1.13.6,55c4aeb848f89eeda008e18fd627b1a012c0aec5
b084.wav,AUTHENTIC,0,✅ Authentic file,NOT_HIRES,,1.13.6,55c4aeb848f89eeda008e18fd627b1a012c0aec5
b085.wav,WARNING,31,"⚡ Anomalies detected, may be legitimate",NOT_HIRES,cnn|stereo,1.13.6,55c4aeb848f89eeda008e18fd627b1a012c0aec5
b086.wav,AUTHENTIC,0,✅ Authentic file,NOT_HIRES,,1.13.6,55c4aeb848f89eeda008e18fd627b1a012c0aec5
b087.wav,AUTHENTIC,0,✅ Authentic file,NOT_HIRES,,1.13.6,55c4aeb848f89eeda008e18fd627b1a012c0aec5
b088.wav,FAKE_CERTAIN,82,❌ Transcoding confirmed — corroborated by independent evidence,NOT_HIRES,cnn|spectral|stereo,1.13.6,55c4aeb848f89eeda008e18fd627b1a012c0aec5
b089.wav,FAKE_CERTAIN,80,❌ Transcoding confirmed — corroborated by independent evidence,NOT_HIRES,cnn|spectral|stereo|temporal,1.13.6,55c4aeb848f89eeda008e18fd627b1a012c0aec5
b090.wav,AUTHENTIC,0,✅ Authentic file,NOT_HIRES,,1.13.6,55c4aeb848f89eeda008e18fd627b1a012c0aec5
b091.wav,AUTHENTIC,0,✅ Authentic file,NOT_HIRES,,1.13.6,55c4aeb848f89eeda008e18fd627b1a012c0aec5
b092.wav,WARNING,31,"⚡ Anomalies detected, may be legitimate",NOT_HIRES,cnn,1.13.6,55c4aeb848f89eeda008e18fd627b1a012c0aec5
b093.wav,FAKE_CERTAIN,85,❌ Transcoding confirmed — corroborated by independent evidence,NOT_HIRES,cnn|mdct|stereo,1.13.6,55c4aeb848f89eeda008e18fd627b1a012c0aec5
b094.wav,FAKE_CERTAIN,85,❌ Transcoding confirmed — corroborated by independent evidence,NOT_HIRES,cnn|mdct|stereo,1.13.6,55c4aeb848f89eeda008e18fd627b1a012c0aec5
b095.wav,AUTHENTIC,0,✅ Authentic file,NOT_HIRES,,1.13.6,55c4aeb848f89eeda008e18fd627b1a012c0aec5
b096.wav,FAKE_CERTAIN,55,❌ Transcoding confirmed — corroborated by independent evidence,NOT_HIRES,mdct|stereo|temporal,1.13.6,55c4aeb848f89eeda008e18fd627b1a012c0aec5
b097.wav,FAKE_CERTAIN,60,❌ Transcoding confirmed — corroborated by independent evidence,NOT_HIRES,spectral|stereo,1.13.6,55c4aeb848f89eeda008e18fd627b1a012c0aec5
b098.wav,AUTHENTIC,0,✅ Authentic file,NOT_HIRES,,1.13.6,55c4aeb848f89eeda008e18fd627b1a012c0aec5
b099.wav,FAKE_CERTAIN,80,❌ Transcoding confirmed — corroborated by independent evidence,NOT_HIRES,cnn|spectral|stereo|temporal,1.13.6,55c4aeb848f89eeda008e18fd627b1a012c0aec5
b100.wav,WARNING,31,"⚡ Anomalies detected, may be legitimate",NOT_HIRES,cnn|stereo|temporal,1.13.6,55c4aeb848f89eeda008e18fd627b1a012c0aec5
b101.wav,AUTHENTIC,0,✅ Authentic file,NOT_HIRES,stereo,1.13.6,55c4aeb848f89eeda008e18fd627b1a012c0aec5
b102.wav,AUTHENTIC,0,✅ Authentic file,NOT_HIRES,,1.13.6,55c4aeb848f89eeda008e18fd627b1a012c0aec5
b103.wav,AUTHENTIC,0,✅ Authentic file,NOT_HIRES,,1.13.6,55c4aeb848f89eeda008e18fd627b1a012c0aec5
b104.wav,AUTHENTIC,0,✅ Authentic file,NOT_HIRES,,1.13.6,55c4aeb848f89eeda008e18fd627b1a012c0aec5
b105.wav,FAKE_CERTAIN,80,❌ Transcoding confirmed — corroborated by independent evidence,NOT_HIRES,cnn|spectral|stereo|temporal,1.13.6,55c4aeb848f89eeda008e18fd627b1a012c0aec5
b106.wav,AUTHENTIC,0,✅ Authentic file,NOT_HIRES,stereo|temporal,1.13.6,55c4aeb848f89eeda008e18fd627b1a012c0aec5
b107.wav,AUTHENTIC,0,✅ Authentic file,NOT_HIRES,cnn,1.13.6,55c4aeb848f89eeda008e18fd627b1a012c0aec5
b108.wav,AUTHENTIC,0,✅ Authentic file,NOT_HIRES,,1.13.6,55c4aeb848f89eeda008e18fd627b1a012c0aec5
b109.wav,WARNING,31,"⚡ Anomalies detected, may be legitimate",NOT_HIRES,cnn|stereo,1.13.6,55c4aeb848f89eeda008e18fd627b1a012c0aec5
b110.wav,AUTHENTIC,0,✅ Authentic file,NOT_HIRES,,1.13.6,55c4aeb848f89eeda008e18fd627b1a012c0aec5
b111.wav,WARNING,31,"⚡ Anomalies detected, may be legitimate",NOT_HIRES,cnn|stereo|temporal,1.13.6,55c4aeb848f89eeda008e18fd627b1a012c0aec5
b112.wav,AUTHENTIC,0,✅ Authentic file,NOT_HIRES,stereo,1.13.6,55c4aeb848f89eeda008e18fd627b1a012c0aec5
b113.wav,AUTHENTIC,0,✅ Authentic file,NOT_HIRES,stereo,1.13.6,55c4aeb848f89eeda008e18fd627b1a012c0aec5
b114.wav,FAKE_CERTAIN,85,❌ Transcoding confirmed — corroborated by independent evidence,NOT_HIRES,cnn|mdct,1.13.6,55c4aeb848f89eeda008e18fd627b1a012c0aec5
b115.wav,FAKE_CERTAIN,86,❌ Transcoding confirmed — corroborated by independent evidence,NOT_HIRES,cnn|mdct,1.13.6,55c4aeb848f89eeda008e18fd627b1a012c0aec5
b116.wav,WARNING,31,"⚡ Anomalies detected, may be legitimate",NOT_HIRES,cnn|stereo,1.13.6,55c4aeb848f89eeda008e18fd627b1a012c0aec5
b117.wav,AUTHENTIC,0,✅ Authentic file,NOT_HIRES,,1.13.6,55c4aeb848f89eeda008e18fd627b1a012c0aec5
b118.wav,AUTHENTIC,0,✅ Authentic file,NOT_HIRES,stereo,1.13.6,55c4aeb848f89eeda008e18fd627b1a012c0aec5
b119.wav,FAKE_CERTAIN,85,❌ Transcoding confirmed — corroborated by independent evidence,NOT_HIRES,cnn|mdct|stereo|temporal,1.13.6,55c4aeb848f89eeda008e18fd627b1a012c0aec5
b120.wav,FAKE_CERTAIN,56,❌ Transcoding confirmed — corroborated by independent evidence,NOT_HIRES,spectral|stereo,1.13.6,55c4aeb848f89eeda008e18fd627b1a012c0aec5
b121.wav,WARNING,31,"⚡ Anomalies detected, may be legitimate",NOT_HIRES,cnn|stereo,1.13.6,55c4aeb848f89eeda008e18fd627b1a012c0aec5
b122.wav,AUTHENTIC,0,✅ Authentic file,NOT_HIRES,stereo,1.13.6,55c4aeb848f89eeda008e18fd627b1a012c0aec5
b123.wav,WARNING,50,"⚡ Anomalies detected, may be legitimate",NOT_HIRES,spectral|stereo,1.13.6,55c4aeb848f89eeda008e18fd627b1a012c0aec5
b124.wav,FAKE_CERTAIN,85,❌ Transcoding confirmed — corroborated by independent evidence,NOT_HIRES,cnn|mdct,1.13.6,55c4aeb848f89eeda008e18fd627b1a012c0aec5
b125.wav,AUTHENTIC,0,✅ Authentic file,NOT_HIRES,,1.13.6,55c4aeb848f89eeda008e18fd627b1a012c0aec5
b126.wav,AUTHENTIC,0,✅ Authentic file,NOT_HIRES,temporal,1.13.6,55c4aeb848f89eeda008e18fd627b1a012c0aec5
b127.wav,WARNING,31,"⚡ Anomalies detected, may be legitimate",NOT_HIRES,cnn|stereo,1.13.6,55c4aeb848f89eeda008e18fd627b1a012c0aec5
b128.wav,SUSPICIOUS,55,"⚠️  Probable transcoding, manual check recommended",NOT_HIRES,mdct,1.13.6,55c4aeb848f89eeda008e18fd627b1a012c0aec5
b129.wav,AUTHENTIC,0,✅ Authentic file,NOT_HIRES,,1.13.6,55c4aeb848f89eeda008e18fd627b1a012c0aec5
b130.wav,AUTHENTIC,0,✅ Authentic file,NOT_HIRES,,1.13.6,55c4aeb848f89eeda008e18fd627b1a012c0aec5
b131.wav,WARNING,31,"⚡ Anomalies detected, may be legitimate",NOT_HIRES,cnn|stereo,1.13.6,55c4aeb848f89eeda008e18fd627b1a012c0aec5
b132.wav,AUTHENTIC,0,✅ Authentic file,NOT_HIRES,,1.13.6,55c4aeb848f89eeda008e18fd627b1a012c0aec5
b133.wav,AUTHENTIC,1,✅ Authentic file,NOT_HIRES,,1.13.6,55c4aeb848f89eeda008e18fd627b1a012c0aec5
b134.wav,AUTHENTIC,0,✅ Authentic file,NOT_HIRES,,1.13.6,55c4aeb848f89eeda008e18fd627b1a012c0aec5
b135.wav,FAKE_CERTAIN,80,❌ Transcoding confirmed — corroborated by independent evidence,NOT_HIRES,cnn|mdct,1.13.6,55c4aeb848f89eeda008e18fd627b1a012c0aec5
b136.wav,AUTHENTIC,0,✅ Authentic file,NOT_HIRES,,1.13.6,55c4aeb848f89eeda008e18fd627b1a012c0aec5
b137.wav,AUTHENTIC,0,✅ Authentic file,NOT_HIRES,,1.13.6,55c4aeb848f89eeda008e18fd627b1a012c0aec5
b138.wav,AUTHENTIC,0,✅ Authentic file,NOT_HIRES,,1.13.6,55c4aeb848f89eeda008e18fd627b1a012c0aec5
b139.wav,FAKE_CERTAIN,71,❌ Transcoding confirmed — corroborated by independent evidence,NOT_HIRES,cnn|spectral|stereo,1.13.6,55c4aeb848f89eeda008e18fd627b1a012c0aec5
b140.wav,AUTHENTIC,0,✅ Authentic file,NOT_HIRES,,1.13.6,55c4aeb848f89eeda008e18fd627b1a012c0aec5
b141.wav,AUTHENTIC,11,✅ Authentic file,NOT_HIRES,stereo,1.13.6,55c4aeb848f89eeda008e18fd627b1a012c0aec5
b142.wav,FAKE_CERTAIN,73,❌ Transcoding confirmed — corroborated by independent evidence,NOT_HIRES,cnn|spectral|stereo|temporal,1.13.6,55c4aeb848f89eeda008e18fd627b1a012c0aec5
b143.wav,FAKE_CERTAIN,80,❌ Transcoding confirmed — corroborated by independent evidence,NOT_HIRES,cnn|spectral|stereo|temporal,1.13.6,55c4aeb848f89eeda008e18fd627b1a012c0aec5
b144.wav,FAKE_CERTAIN,71,❌ Transcoding confirmed — corroborated by independent evidence,NOT_HIRES,cnn|spectral|stereo|temporal,1.13.6,55c4aeb848f89eeda008e18fd627b1a012c0aec5
b145.wav,AUTHENTIC,26,✅ Authentic file,NOT_HIRES,cnn|stereo|temporal,1.13.6,55c4aeb848f89eeda008e18fd627b1a012c0aec5
b146.wav,FAKE_CERTAIN,86,❌ Transcoding confirmed — corroborated by independent evidence,NOT_HIRES,cnn|spectral|stereo,1.13.6,55c4aeb848f89eeda008e18fd627b1a012c0aec5
b147.wav,WARNING,31,"⚡ Anomalies detected, may be legitimate",NOT_HIRES,cnn,1.13.6,55c4aeb848f89eeda008e18fd627b1a012c0aec5
b148.wav,AUTHENTIC,0,✅ Authentic file,NOT_HIRES,,1.13.6,55c4aeb848f89eeda008e18fd627b1a012c0aec5
b149.wav,FAKE_CERTAIN,55,❌ Transcoding confirmed — corroborated by independent evidence,NOT_HIRES,mdct|stereo|temporal,1.13.6,55c4aeb848f89eeda008e18fd627b1a012c0aec5
b150.wav,AUTHENTIC,0,✅ Authentic file,NOT_HIRES,,1.13.6,55c4aeb848f89eeda008e18fd627b1a012c0aec5
b151.wav,SUSPICIOUS,55,"⚠️  Probable transcoding, manual check recommended",NOT_HIRES,mdct,1.13.6,55c4aeb848f89eeda008e18fd627b1a012c0aec5
b152.wav,SUSPICIOUS,55,"⚠️  Probable transcoding, manual check recommended",NOT_HIRES,mdct,1.13.6,55c4aeb848f89eeda008e18fd627b1a012c0aec5
b153.wav,AUTHENTIC,0,✅ Authentic file,NOT_HIRES,,1.13.6,55c4aeb848f89eeda008e18fd627b1a012c0aec5
b154.wav,WARNING,31,"⚡ Anomalies detected, may be legitimate",NOT_HIRES,cnn,1.13.6,55c4aeb848f89eeda008e18fd627b1a012c0aec5
b155.wav,WARNING,31,"⚡ Anomalies detected, may be legitimate",NOT_HIRES,cnn|stereo,1.13.6,55c4aeb848f89eeda008e18fd627b1a012c0aec5
b156.wav,AUTHENTIC,0,✅ Authentic file,NOT_HIRES,,1.13.6,55c4aeb848f89eeda008e18fd627b1a012c0aec5
b157.wav,WARNING,50,"⚡ Anomalies detected, may be legitimate",NOT_HIRES,spectral|stereo,1.13.6,55c4aeb848f89eeda008e18fd627b1a012c0aec5
b158.wav,WARNING,31,"⚡ Anomalies detected, may be legitimate",NOT_HIRES,cnn|stereo,1.13.6,55c4aeb848f89eeda008e18fd627b1a012c0aec5
b159.wav,AUTHENTIC,0,✅ Authentic file,NOT_HIRES,temporal,1.13.6,55c4aeb848f89eeda008e18fd627b1a012c0aec5
b160.wav,AUTHENTIC,0,✅ Authentic file,NOT_HIRES,,1.13.6,55c4aeb848f89eeda008e18fd627b1a012c0aec5
b161.wav,AUTHENTIC,0,✅ Authentic file,NOT_HIRES,,1.13.6,55c4aeb848f89eeda008e18fd627b1a012c0aec5
b162.wav,FAKE_CERTAIN,80,❌ Transcoding confirmed — corroborated by independent evidence,NOT_HIRES,cnn|spectral|stereo,1.13.6,55c4aeb848f89eeda008e18fd627b1a012c0aec5
b163.wav,WARNING,31,"⚡ Anomalies detected, may be legitimate",NOT_HIRES,cnn|stereo|temporal,1.13.6,55c4aeb848f89eeda008e18fd627b1a012c0aec5
b164.wav,WARNING,31,"⚡ Anomalies detected, may be legitimate",NOT_HIRES,cnn|temporal,1.13.6,55c4aeb848f89eeda008e18fd627b1a012c0aec5
b165.wav,FAKE_CERTAIN,85,❌ Transcoding confirmed — corroborated by independent evidence,NOT_HIRES,cnn|mdct,1.13.6,55c4aeb848f89eeda008e18fd627b1a012c0aec5
b166.wav,AUTHENTIC,0,✅ Authentic file,NOT_HIRES,,1.13.6,55c4aeb848f89eeda008e18fd627b1a012c0aec5
b167.wav,AUTHENTIC,0,✅ Authentic file,NOT_HIRES,,1.13.6,55c4aeb848f89eeda008e18fd627b1a012c0aec5
b168.wav,AUTHENTIC,0,✅ Authentic file,NOT_HIRES,,1.13.6,55c4aeb848f89eeda008e18fd627b1a012c0aec5
b169.wav,AUTHENTIC,0,✅ Authentic file,NOT_HIRES,,1.13.6,55c4aeb848f89eeda008e18fd627b1a012c0aec5
b170.wav,FAKE_CERTAIN,80,❌ Transcoding confirmed — corroborated by independent evidence,NOT_HIRES,cnn|spectral|stereo,1.13.6,55c4aeb848f89eeda008e18fd627b1a012c0aec5
b171.wav,FAKE_CERTAIN,80,❌ Transcoding confirmed — corroborated by independent evidence,NOT_HIRES,cnn|spectral|stereo,1.13.6,55c4aeb848f89eeda008e18fd627b1a012c0aec5
