file,verdict,score,confidence,hires_verdict,evidence_families,engine_version,engine_sha
fd-exchange-v3-setA-0053.flac,WARNING,31,"⚡ Anomalies detected, may be legitimate",NOT_HIRES,cnn+temporal,1.13.2,ae87cbe8e1ca92df7a4346253db092a0adff53eb
fd-exchange-v3-setA-0054.flac,SUSPICIOUS,55,"⚠️  Probable transcoding, manual check recommended",NOT_HIRES,mdct,1.13.2,ae87cbe8e1ca92df7a4346253db092a0adff53eb
fd-exchange-v3-setA-0055.flac,AUTHENTIC,23,✅ Authentic file,NOT_HIRES,spectral,1.13.2,ae87cbe8e1ca92df7a4346253db092a0adff53eb
fd-exchange-v3-setA-0056.flac,SUSPICIOUS,72,"⚠️  Probable transcoding, manual check recommended",NOT_HIRES,spectral,1.13.2,ae87cbe8e1ca92df7a4346253db092a0adff53eb
fd-exchange-v3-setA-0057.flac,WARNING,31,"⚡ Anomalies detected, may be legitimate",NOT_HIRES,spectral,1.13.2,ae87cbe8e1ca92df7a4346253db092a0adff53eb
fd-exchange-v3-setA-0058.flac,AUTHENTIC,23,✅ Authentic file,NOT_HIRES,spectral,1.13.2,ae87cbe8e1ca92df7a4346253db092a0adff53eb
fd-exchange-v3-setA-0059.flac,AUTHENTIC,0,✅ Authentic file,NOT_HIRES,,1.13.2,ae87cbe8e1ca92df7a4346253db092a0adff53eb
fd-exchange-v3-setA-0060.flac,AUTHENTIC,23,✅ Authentic file,NOT_HIRES,spectral,1.13.2,ae87cbe8e1ca92df7a4346253db092a0adff53eb
fd-exchange-v3-setA-0061.flac,AUTHENTIC,0,✅ Authentic file,NOT_HIRES,temporal,1.13.2,ae87cbe8e1ca92df7a4346253db092a0adff53eb
fd-exchange-v3-setA-0062.flac,FAKE_CERTAIN,80,❌ Transcoding confirmed — corroborated by independent evidence,NOT_HIRES,cnn+spectral+stereo,1.13.2,ae87cbe8e1ca92df7a4346253db092a0adff53eb
fd-exchange-v3-setA-0063.flac,SUSPICIOUS,55,"⚠️  Probable transcoding, manual check recommended",NOT_HIRES,mdct,1.13.2,ae87cbe8e1ca92df7a4346253db092a0adff53eb
fd-exchange-v3-setA-0064.flac,WARNING,31,"⚡ Anomalies detected, may be legitimate",NOT_HIRES,cnn+stereo+temporal,1.13.2,ae87cbe8e1ca92df7a4346253db092a0adff53eb
fd-exchange-v3-setA-0065.flac,FAKE_CERTAIN,111,❌ Transcoding confirmed — corroborated by independent evidence,NOT_HIRES,mdct+spectral+stereo+temporal,1.13.2,ae87cbe8e1ca92df7a4346253db092a0adff53eb
fd-exchange-v3-setA-0066.flac,AUTHENTIC,23,✅ Authentic file,NOT_HIRES,spectral,1.13.2,ae87cbe8e1ca92df7a4346253db092a0adff53eb
fd-exchange-v3-setA-0067.flac,AUTHENTIC,0,✅ Authentic file,NOT_HIRES,,1.13.2,ae87cbe8e1ca92df7a4346253db092a0adff53eb
fd-exchange-v3-setA-0068.flac,SUSPICIOUS,55,"⚠️  Probable transcoding, manual check recommended",NOT_HIRES,mdct,1.13.2,ae87cbe8e1ca92df7a4346253db092a0adff53eb
fd-exchange-v3-setA-0069.flac,WARNING,35,"⚡ Anomalies detected, may be legitimate",NOT_HIRES,spectral,1.13.2,ae87cbe8e1ca92df7a4346253db092a0adff53eb
fd-exchange-v3-setA-0070.flac,WARNING,31,"⚡ Anomalies detected, may be legitimate",NOT_HIRES,cnn,1.13.2,ae87cbe8e1ca92df7a4346253db092a0adff53eb
fd-exchange-v3-setA-0071.flac,WARNING,31,"⚡ Anomalies detected, may be legitimate",NOT_HIRES,cnn+temporal,1.13.2,ae87cbe8e1ca92df7a4346253db092a0adff53eb
fd-exchange-v3-setA-0072.flac,FAKE_CERTAIN,66,❌ Transcoding confirmed — corroborated by independent evidence,NOT_HIRES,spectral+stereo+temporal,1.13.2,ae87cbe8e1ca92df7a4346253db092a0adff53eb
fd-exchange-v3-setA-0073.flac,AUTHENTIC,26,✅ Authentic file,NOT_HIRES,spectral,1.13.2,ae87cbe8e1ca92df7a4346253db092a0adff53eb
fd-exchange-v3-setA-0074.flac,SUSPICIOUS,73,"⚠️  Probable transcoding, manual check recommended",NOT_HIRES,spectral,1.13.2,ae87cbe8e1ca92df7a4346253db092a0adff53eb
fd-exchange-v3-setA-0075.flac,FAKE_CERTAIN,85,❌ Transcoding confirmed — corroborated by independent evidence,NOT_HIRES,cnn+spectral+temporal,1.13.2,ae87cbe8e1ca92df7a4346253db092a0adff53eb
fd-exchange-v3-setA-0076.flac,WARNING,31,"⚡ Anomalies detected, may be legitimate",NOT_HIRES,cnn,1.13.2,ae87cbe8e1ca92df7a4346253db092a0adff53eb
fd-exchange-v3-setA-0077.flac,FAKE_CERTAIN,67,❌ Transcoding confirmed — corroborated by independent evidence,NOT_HIRES,spectral+temporal,1.13.2,ae87cbe8e1ca92df7a4346253db092a0adff53eb
fd-exchange-v3-setA-0078.flac,SUSPICIOUS,55,"⚠️  Probable transcoding, manual check recommended",NOT_HIRES,mdct,1.13.2,ae87cbe8e1ca92df7a4346253db092a0adff53eb
fd-exchange-v3-setA-0079.flac,AUTHENTIC,25,✅ Authentic file,NOT_HIRES,spectral,1.13.2,ae87cbe8e1ca92df7a4346253db092a0adff53eb
fd-exchange-v3-setA-0080.flac,WARNING,52,"⚡ Anomalies detected, may be legitimate",NOT_HIRES,cnn+mdct,1.13.2,ae87cbe8e1ca92df7a4346253db092a0adff53eb
fd-exchange-v3-setA-0081.flac,FAKE_CERTAIN,85,❌ Transcoding confirmed — corroborated by independent evidence,NOT_HIRES,cnn+mdct,1.13.2,ae87cbe8e1ca92df7a4346253db092a0adff53eb
fd-exchange-v3-setA-0082.flac,AUTHENTIC,0,✅ Authentic file,NOT_HIRES,,1.13.2,ae87cbe8e1ca92df7a4346253db092a0adff53eb
fd-exchange-v3-setA-0083.flac,AUTHENTIC,0,✅ Authentic file,NOT_HIRES,stereo+temporal,1.13.2,ae87cbe8e1ca92df7a4346253db092a0adff53eb
fd-exchange-v3-setA-0084.flac,WARNING,31,"⚡ Anomalies detected, may be legitimate",NOT_HIRES,cnn,1.13.2,ae87cbe8e1ca92df7a4346253db092a0adff53eb
fd-exchange-v3-setA-0085.flac,AUTHENTIC,0,✅ Authentic file,NOT_HIRES,,1.13.2,ae87cbe8e1ca92df7a4346253db092a0adff53eb
fd-exchange-v3-setA-0086.flac,FAKE_CERTAIN,63,❌ Transcoding confirmed — corroborated by independent evidence,NOT_HIRES,spectral+stereo,1.13.2,ae87cbe8e1ca92df7a4346253db092a0adff53eb
fd-exchange-v3-setA-0087.flac,AUTHENTIC,23,✅ Authentic file,NOT_HIRES,spectral,1.13.2,ae87cbe8e1ca92df7a4346253db092a0adff53eb
fd-exchange-v3-setA-0088.flac,WARNING,31,"⚡ Anomalies detected, may be legitimate",NOT_HIRES,cnn+stereo+temporal,1.13.2,ae87cbe8e1ca92df7a4346253db092a0adff53eb
fd-exchange-v3-setA-0089.flac,AUTHENTIC,27,✅ Authentic file,NOT_HIRES,temporal,1.13.2,ae87cbe8e1ca92df7a4346253db092a0adff53eb
fd-exchange-v3-setA-0090.flac,FAKE_CERTAIN,55,❌ Transcoding confirmed — corroborated by independent evidence,NOT_HIRES,mdct+stereo+temporal,1.13.2,ae87cbe8e1ca92df7a4346253db092a0adff53eb
fd-exchange-v3-setA-0091.flac,AUTHENTIC,26,✅ Authentic file,NOT_HIRES,cnn,1.13.2,ae87cbe8e1ca92df7a4346253db092a0adff53eb
fd-exchange-v3-setA-0092.flac,AUTHENTIC,24,✅ Authentic file,NOT_HIRES,spectral,1.13.2,ae87cbe8e1ca92df7a4346253db092a0adff53eb
fd-exchange-v3-setA-0093.flac,AUTHENTIC,22,✅ Authentic file,NOT_HIRES,spectral,1.13.2,ae87cbe8e1ca92df7a4346253db092a0adff53eb
fd-exchange-v3-setA-0094.flac,FAKE_CERTAIN,55,❌ Transcoding confirmed — corroborated by independent evidence,NOT_HIRES,cnn+mdct,1.13.2,ae87cbe8e1ca92df7a4346253db092a0adff53eb
fd-exchange-v3-setA-0095.flac,SUSPICIOUS,55,"⚠️  Probable transcoding, manual check recommended",NOT_HIRES,mdct,1.13.2,ae87cbe8e1ca92df7a4346253db092a0adff53eb
fd-exchange-v3-setA-0096.flac,SUSPICIOUS,55,"⚠️  Probable transcoding, manual check recommended",NOT_HIRES,mdct,1.13.2,ae87cbe8e1ca92df7a4346253db092a0adff53eb
fd-exchange-v3-setA-0097.flac,SUSPICIOUS,72,"⚠️  Probable transcoding, manual check recommended",NOT_HIRES,spectral,1.13.2,ae87cbe8e1ca92df7a4346253db092a0adff53eb
fd-exchange-v3-setA-0098.flac,AUTHENTIC,2,✅ Authentic file,NOT_HIRES,stereo,1.13.2,ae87cbe8e1ca92df7a4346253db092a0adff53eb
fd-exchange-v3-setA-0099.flac,AUTHENTIC,27,✅ Authentic file,NOT_HIRES,cnn+stereo+temporal,1.13.2,ae87cbe8e1ca92df7a4346253db092a0adff53eb
fd-exchange-v3-setA-0100.flac,AUTHENTIC,22,✅ Authentic file,NOT_HIRES,spectral,1.13.2,ae87cbe8e1ca92df7a4346253db092a0adff53eb
fd-exchange-v3-setA-0101.flac,WARNING,31,"⚡ Anomalies detected, may be legitimate",NOT_HIRES,cnn,1.13.2,ae87cbe8e1ca92df7a4346253db092a0adff53eb
fd-exchange-v3-setA-0102.flac,WARNING,31,"⚡ Anomalies detected, may be legitimate",NOT_HIRES,cnn+stereo,1.13.2,ae87cbe8e1ca92df7a4346253db092a0adff53eb
fd-exchange-v3-setA-0103.flac,AUTHENTIC,25,✅ Authentic file,NOT_HIRES,spectral,1.13.2,ae87cbe8e1ca92df7a4346253db092a0adff53eb
fd-exchange-v3-setA-0104.flac,SUSPICIOUS,72,"⚠️  Probable transcoding, manual check recommended",NOT_HIRES,spectral,1.13.2,ae87cbe8e1ca92df7a4346253db092a0adff53eb
fd-exchange-v3-setA-0105.flac,AUTHENTIC,22,✅ Authentic file,NOT_HIRES,spectral,1.13.2,ae87cbe8e1ca92df7a4346253db092a0adff53eb
fd-exchange-v3-setA-0106.flac,AUTHENTIC,25,✅ Authentic file,NOT_HIRES,spectral,1.13.2,ae87cbe8e1ca92df7a4346253db092a0adff53eb
fd-exchange-v3-setA-0107.flac,FAKE_CERTAIN,85,❌ Transcoding confirmed — corroborated by independent evidence,NOT_HIRES,cnn+mdct+stereo,1.13.2,ae87cbe8e1ca92df7a4346253db092a0adff53eb
fd-exchange-v3-setA-0108.flac,AUTHENTIC,22,✅ Authentic file,NOT_HIRES,spectral,1.13.2,ae87cbe8e1ca92df7a4346253db092a0adff53eb
fd-exchange-v3-setA-0109.flac,AUTHENTIC,0,✅ Authentic file,NOT_HIRES,,1.13.2,ae87cbe8e1ca92df7a4346253db092a0adff53eb
fd-exchange-v3-setA-0110.flac,WARNING,38,"⚡ Anomalies detected, may be legitimate",NOT_HIRES,spectral,1.13.2,ae87cbe8e1ca92df7a4346253db092a0adff53eb
fd-exchange-v3-setA-0111.flac,AUTHENTIC,0,✅ Authentic file,NOT_HIRES,,1.13.2,ae87cbe8e1ca92df7a4346253db092a0adff53eb
fd-exchange-v3-setA-0112.flac,AUTHENTIC,22,✅ Authentic file,NOT_HIRES,spectral,1.13.2,ae87cbe8e1ca92df7a4346253db092a0adff53eb
fd-exchange-v3-setA-0113.flac,AUTHENTIC,0,✅ Authentic file,NOT_HIRES,,1.13.2,ae87cbe8e1ca92df7a4346253db092a0adff53eb
fd-exchange-v3-setA-0114.flac,AUTHENTIC,22,✅ Authentic file,NOT_HIRES,spectral,1.13.2,ae87cbe8e1ca92df7a4346253db092a0adff53eb
fd-exchange-v3-setA-0115.flac,FAKE_CERTAIN,91,❌ Transcoding confirmed — corroborated by independent evidence,NOT_HIRES,cnn+spectral,1.13.2,ae87cbe8e1ca92df7a4346253db092a0adff53eb
fd-exchange-v3-setA-0116.flac,AUTHENTIC,0,✅ Authentic file,NOT_HIRES,,1.13.2,ae87cbe8e1ca92df7a4346253db092a0adff53eb
fd-exchange-v3-setA-0117.flac,AUTHENTIC,25,✅ Authentic file,NOT_HIRES,spectral,1.13.2,ae87cbe8e1ca92df7a4346253db092a0adff53eb
fd-exchange-v3-setA-0118.flac,WARNING,31,"⚡ Anomalies detected, may be legitimate",NOT_HIRES,cnn,1.13.2,ae87cbe8e1ca92df7a4346253db092a0adff53eb
fd-exchange-v3-setA-0119.flac,WARNING,31,"⚡ Anomalies detected, may be legitimate",NOT_HIRES,cnn+stereo,1.13.2,ae87cbe8e1ca92df7a4346253db092a0adff53eb
fd-exchange-v3-setA-0120.flac,SUSPICIOUS,76,"⚠️  Probable transcoding, manual check recommended",NOT_HIRES,spectral,1.13.2,ae87cbe8e1ca92df7a4346253db092a0adff53eb
fd-exchange-v3-setA-0121.flac,SUSPICIOUS,72,"⚠️  Probable transcoding, manual check recommended",NOT_HIRES,spectral,1.13.2,ae87cbe8e1ca92df7a4346253db092a0adff53eb
fd-exchange-v3-setA-0122.flac,FAKE_CERTAIN,96,❌ Transcoding confirmed — corroborated by independent evidence,NOT_HIRES,cnn+spectral,1.13.2,ae87cbe8e1ca92df7a4346253db092a0adff53eb
fd-exchange-v3-setA-0123.flac,WARNING,31,"⚡ Anomalies detected, may be legitimate",NOT_HIRES,cnn,1.13.2,ae87cbe8e1ca92df7a4346253db092a0adff53eb
fd-exchange-v3-setA-0124.flac,AUTHENTIC,23,✅ Authentic file,NOT_HIRES,spectral,1.13.2,ae87cbe8e1ca92df7a4346253db092a0adff53eb
fd-exchange-v3-setA-0125.flac,AUTHENTIC,23,✅ Authentic file,NOT_HIRES,spectral,1.13.2,ae87cbe8e1ca92df7a4346253db092a0adff53eb
fd-exchange-v3-setA-0126.flac,AUTHENTIC,26,✅ Authentic file,NOT_HIRES,spectral,1.13.2,ae87cbe8e1ca92df7a4346253db092a0adff53eb
fd-exchange-v3-setA-0127.flac,FAKE_CERTAIN,74,❌ Transcoding confirmed — corroborated by independent evidence,NOT_HIRES,cnn+spectral+stereo+temporal,1.13.2,ae87cbe8e1ca92df7a4346253db092a0adff53eb
fd-exchange-v3-setA-0128.flac,AUTHENTIC,0,✅ Authentic file,NOT_HIRES,,1.13.2,ae87cbe8e1ca92df7a4346253db092a0adff53eb
fd-exchange-v3-setA-0129.flac,FAKE_CERTAIN,85,❌ Transcoding confirmed — corroborated by independent evidence,NOT_HIRES,cnn+mdct,1.13.2,ae87cbe8e1ca92df7a4346253db092a0adff53eb
fd-exchange-v3-setA-0130.flac,WARNING,31,"⚡ Anomalies detected, may be legitimate",NOT_HIRES,cnn+stereo+temporal,1.13.2,ae87cbe8e1ca92df7a4346253db092a0adff53eb
fd-exchange-v3-setA-0131.flac,FAKE_CERTAIN,81,❌ Transcoding confirmed — corroborated by independent evidence,NOT_HIRES,cnn+mdct+stereo,1.13.2,ae87cbe8e1ca92df7a4346253db092a0adff53eb
fd-exchange-v3-setA-0132.flac,WARNING,31,"⚡ Anomalies detected, may be legitimate",NOT_HIRES,cnn,1.13.2,ae87cbe8e1ca92df7a4346253db092a0adff53eb
fd-exchange-v3-setA-0133.flac,FAKE_CERTAIN,85,❌ Transcoding confirmed — corroborated by independent evidence,NOT_HIRES,cnn+mdct,1.13.2,ae87cbe8e1ca92df7a4346253db092a0adff53eb
fd-exchange-v3-setA-0134.flac,FAKE_CERTAIN,85,❌ Transcoding confirmed — corroborated by independent evidence,NOT_HIRES,cnn+mdct,1.13.2,ae87cbe8e1ca92df7a4346253db092a0adff53eb
fd-exchange-v3-setA-0135.flac,SUSPICIOUS,72,"⚠️  Probable transcoding, manual check recommended",NOT_HIRES,spectral,1.13.2,ae87cbe8e1ca92df7a4346253db092a0adff53eb
fd-exchange-v3-setA-0136.flac,AUTHENTIC,0,✅ Authentic file,NOT_HIRES,stereo+temporal,1.13.2,ae87cbe8e1ca92df7a4346253db092a0adff53eb
fd-exchange-v3-setA-0137.flac,FAKE_CERTAIN,83,❌ Transcoding confirmed — corroborated by independent evidence,NOT_HIRES,cnn+mdct,1.13.2,ae87cbe8e1ca92df7a4346253db092a0adff53eb
fd-exchange-v3-setA-0138.flac,AUTHENTIC,0,✅ Authentic file,NOT_HIRES,,1.13.2,ae87cbe8e1ca92df7a4346253db092a0adff53eb
fd-exchange-v3-setA-0139.flac,FAKE_CERTAIN,91,❌ Transcoding confirmed — corroborated by independent evidence,NOT_HIRES,cnn+spectral,1.13.2,ae87cbe8e1ca92df7a4346253db092a0adff53eb
fd-exchange-v3-setA-0140.flac,WARNING,50,"⚡ Anomalies detected, may be legitimate",NOT_HIRES,cnn+spectral,1.13.2,ae87cbe8e1ca92df7a4346253db092a0adff53eb
fd-exchange-v3-setA-0141.flac,SUSPICIOUS,73,"⚠️  Probable transcoding, manual check recommended",NOT_HIRES,spectral,1.13.2,ae87cbe8e1ca92df7a4346253db092a0adff53eb
fd-exchange-v3-setA-0142.flac,AUTHENTIC,0,✅ Authentic file,NOT_HIRES,,1.13.2,ae87cbe8e1ca92df7a4346253db092a0adff53eb
fd-exchange-v3-setA-0143.flac,WARNING,31,"⚡ Anomalies detected, may be legitimate",NOT_HIRES,cnn,1.13.2,ae87cbe8e1ca92df7a4346253db092a0adff53eb
fd-exchange-v3-setA-0144.flac,SUSPICIOUS,55,"⚠️  Probable transcoding, manual check recommended",NOT_HIRES,mdct,1.13.2,ae87cbe8e1ca92df7a4346253db092a0adff53eb
fd-exchange-v3-setA-0145.flac,AUTHENTIC,23,✅ Authentic file,NOT_HIRES,spectral,1.13.2,ae87cbe8e1ca92df7a4346253db092a0adff53eb
fd-exchange-v3-setA-0146.flac,AUTHENTIC,23,✅ Authentic file,NOT_HIRES,spectral,1.13.2,ae87cbe8e1ca92df7a4346253db092a0adff53eb
